MODZCTA,mod_idx,week,Glocery&Pharmacies_visits_weekly,Retails_visits_weekly,Arts&Entertainment_visits_weekly,Restaurants&Bars_visits_weekly,Educations_visits_weekly,Healthcares_visits_weekly,others_visits_weekly,NEIGHBORHOOD_NAME,COVID_CASE_COUNT,COVID_CASE_RATE,POP_DENOMINATOR,COVID_DEATH_COUNT,COVID_DEATH_RATE,PERCENT_POSITIVE,TOTAL_COVID_TESTS,borough,COVID_CASE_COUNT_log,COVID_DEATH_COUNT_log,score_mean,score_median,score_std,gain_bias_mean,gain_bias_median,gain_bias_std,loss_bias_mean,loss_bias_median,loss_bias_std,loss_aversion_scores_mean,loss_aversion_scores_median,loss_aversion_scores_std,rescale_avail_mean,rescale_avail_median,rescale_avail_std,rescale_realistic_mean,rescale_realistic_median,rescale_realistic_std,agency_mean,agency_median,agency_std,regulated_scores_mean,regulated_scores_median,regulated_scores_std,regulated_agency_mean,regulated_agency_median,regulated_agency_std,regulated_loss_mean,regulated_loss_median,regulated_loss_std,weighted_No_vehicle,weighted_Households_num,weighted_estimated_average_age_mean,NO_HEALTH_INSURANCE,HOUSEHOLD_SIZE,HOUSEHOLD_INCOME,BACHELORS,BLACK,HISPANIC,CASE_COUNT,DEATH_COUNT,borough_case_count,id,borough_death_count,CASE_COUNT_log,DEATH_COUNT_log,borough_case_count_log,borough_death_count_log,Date,StringencyIndex_WeightedAverage
11375,131,5,840.6204950326081,1326.6997686227453,3032.8172581009258,2767.3468780284247,252.13258448452845,1660.2257456680277,1360.7743671511123,Forest Hills,1911.0,2681.48,71266.52,186.0,260.99,7.69,24406,QN,7.555381944240273,5.225746673713202,8.725,9.0,3.328104873840674,1.95,2.0,0.9594335935919798,1.6,2.0,1.0076629473115577,3.55,4.0,1.5012815038646663,6.801190476190476,8.0,4.873640900047285,3.898015873015873,4.571428571428571,5.474511946867242,10.69920634920635,11.77777777777778,9.441801958094556,54.53125,56.25,20.800655461504217,66.71750992063491,68.40277777777777,14.752815559522745,59.166666666666664,66.66666666666667,25.02135839774444,13834.858537030945,32483.600736115382,41.08828965055915,0.163601353,2.22,88117.0,19144.0,2363.0,11066.0,36099.0,4271.0,11378.0,158,1302.0,10.494020443106272,8.359603270841466,9.339436945310593,7.171656822768514,2020-04-05,82.41
11420,143,5,1215.925744953965,2038.07430837254,1533.4806903554272,3799.828278183459,483.3655682820679,652.3641034372708,1892.5546536126408,South Ozone Park,1661.0,3472.35,47835.06,108.0,225.78,12.33,12770,QN,7.415175109613295,4.68213122712422,9.8,10.5,4.2002506190890445,2.0,2.0,0.8583950752789521,1.8,2.0,1.0052493799000692,3.8,4.0,1.2396943596157717,5.912698412698413,7.5,5.972008852770685,5.925396825396826,7.0,5.1695269061861815,11.83809523809524,14.428571428571429,10.465597540638402,61.25,65.625,26.251566369306524,68.49702380952381,72.54464285714286,16.352496157247504,63.333333333333336,66.66666666666667,20.66157266026286,2608.2721400057862,13276.982671537276,39.5616850339448,0.115643018,3.62,85190.0,4527.0,11976.0,11485.0,36099.0,4271.0,11378.0,158,1302.0,10.494020443106272,8.359603270841466,9.339436945310593,7.171656822768514,2020-04-05,82.41
11433,148,5,1451.9007425418215,2310.605067729434,1891.0645139183052,3500.76634018962,308.20809132497243,1166.8432943530872,2037.9802722342708,Jamaica,1133.0,3102.25,36521.92,82.0,224.52,11.16,10206,QN,7.0326242610280065,4.406719247264253,10.552631578947368,11.0,3.1937216147449874,2.3947368421052633,3.0,0.8232918002359214,1.4473684210526316,1.0,1.1554189229991283,3.8421052631578942,4.0,1.38576383053737,4.839598997493734,5.857142857142858,5.063879748675271,4.711361737677527,5.333333333333333,4.8526528980023675,9.550960735171262,11.0,8.638362920042,65.95394736842105,68.75,19.96076009215617,64.9233761487051,67.1875,13.497442062565623,64.03508771929825,66.66666666666667,23.096063842289496,2575.997746474409,7637.283055858653,38.318729801716465,0.102168636,3.45,62453.0,3167.0,22808.0,5332.0,36099.0,4271.0,11378.0,158,1302.0,10.494020443106272,8.359603270841466,9.339436945310593,7.171656822768514,2020-04-05,82.41
10302,165,5,545.8926232458192,908.9197406228324,927.179682455558,1383.0972522018085,159.58848372296265,481.0779833138498,829.26997640375,Elm Park,778.0,4208.82,18484.97,32.0,173.11,12.36,6248,SI,6.656726524178391,3.4657359027997265,10.473684210526317,10.0,3.0617428053068,2.210526315789474,2.0,0.9176629354822472,1.5789473684210529,2.0,0.901590537370498,3.789473684210526,4.0,1.2727462594467418,6.7710944026733495,8.0,3.853266339321316,4.252297410192147,5.0,3.962146604399843,11.023391812865498,10.285714285714285,7.243870047769694,65.46052631578948,62.5,19.135892533167503,67.22404970760233,66.07142857142857,11.318546949640147,63.1578947368421,66.66666666666667,21.212437657445697,707.0980375164324,4202.468495687368,36.60159924611084,0.089147171,2.98,72394.0,2258.0,4584.0,6785.0,36099.0,4271.0,2281.0,209,172.0,10.494020443106272,8.359603270841466,7.732369222284388,5.147494476813453,2020-04-05,82.41
10304,169,5,990.9522886342368,1941.3764228879936,2680.981360586004,2917.7679589128456,264.2599172085732,1675.9218437090328,1810.9514791326153,New Dorp/Todt Hill,1754.0,4187.47,41886.87,182.0,434.5,10.84,15858,SI,7.469654172932128,5.204006687076795,11.030303030303031,11.0,2.931348329745721,2.0303030303030303,2.0,0.9180430438182244,1.6363636363636365,2.0,1.1406736446663277,3.6666666666666665,4.0,1.2416387021459452,5.037037037037037,6.0,6.191508443986759,3.2760942760942764,4.0,6.056459058273699,8.313131313131313,11.0,11.68863151585302,68.93939393939394,68.75,18.32092706091076,62.98926767676768,67.1875,18.26348674352034,61.111111111111114,66.66666666666667,20.69397836909908,2649.005534601484,8704.695808731132,39.8954081968939,0.058943936,2.72,64394.0,5851.0,11931.0,9542.0,36099.0,4271.0,2281.0,209,172.0,10.494020443106272,8.359603270841466,7.732369222284388,5.147494476813453,2020-04-05,82.41
10473,14,6,2054.2987556909884,2155.8052063768637,2478.494869473563,3594.4122566682536,484.8318080891016,1729.8332639659184,2726.336910967739,Castle Hill/Clason Point/Soundview,2418.0,4090.64,59110.54,143.0,241.92,11.45,20881,BX,7.790696031174738,4.962844630259907,11.151515151515152,11.0,3.5528641717414176,2.3484848484848486,2.0,0.7744461890711968,1.7424242424242424,2.0,1.057000197374351,4.090909090909091,4.0,1.249335487705028,5.703703703703704,6.0,5.294046338114282,3.948773448773449,4.222222222222222,6.0587882946503235,9.652477152477152,9.571428571428571,10.885465677479546,69.6969696969697,68.75,22.205401073383857,65.08199555074556,64.95535714285714,17.00854012106179,68.18181818181819,66.66666666666667,20.822258128417136,7374.966386554622,18451.80672268907,36.22171677763542,0.063984246,2.7,47856.0,5167.0,22578.0,37130.0,34170.0,5422.0,8554.0,6,1093.0,10.439103345109338,8.598220030058611,9.054154288786854,6.996681488176539,2020-04-12,82.41
10453,15,6,2010.714406677415,2131.167065295914,2458.515695585744,5012.267150117809,512.6997427181301,1069.338796975169,1446.6883925728082,Morris Heights/Mount Hope/University Heights,3076.0,3909.63,78677.58,170.0,216.07,11.63,26126,BX,8.031385330625534,5.135798437050262,11.26027397260274,11.0,3.304153099006503,2.0684931506849313,2.0,1.0182878757351,1.8493150684931507,2.0,1.0887203609527654,3.9178082191780823,4.0,1.4977151548046466,5.6779734724940205,6.857142857142857,6.410725157540278,5.126766688410524,5.714285714285714,5.853784527544155,10.804740160904544,12.444444444444445,11.765585839243796,70.37671232876713,68.75,20.65095686879065,66.88240650141336,69.44444444444444,18.38372787381843,65.29680365296804,66.66666666666667,24.961919246744117,20541.547404501056,27613.093360411047,32.95701209798377,0.100021038,2.81,31778.0,5303.0,25681.0,54353.0,34170.0,5422.0,8554.0,6,1093.0,10.439103345109338,8.598220030058611,9.054154288786854,6.996681488176539,2020-04-12,82.41
11220,39,6,937.7172833280126,1649.4522558622316,1378.1239692465483,3340.060889772764,144.62619047619046,631.0171865703377,716.4344180669536,Sunset Park,2272.0,2401.93,94590.76,169.0,178.66,7.94,27418,BK,7.7284157798410416,5.1298987149230735,9.175438596491228,10.0,3.33339598938607,2.0526315789473686,2.0,0.7421265927719126,1.7017543859649122,2.0,1.068458707683672,3.754385964912281,4.0,1.2716791732978483,6.609579504316346,7.0,5.769526904174283,4.825118351434141,5.0,5.764105926909303,11.434697855750487,12.0,11.045277820634134,57.34649122807018,62.5,20.833724933662936,67.86671539961014,68.75,17.258246594740836,62.57309941520467,66.66666666666667,21.194652888297465,14301.170084715746,22541.42287855383,37.385540426719544,0.078993569,3.25,55119.0,9147.0,2877.0,36498.0,34170.0,5422.0,8511.0,57,1764.0,10.439103345109338,8.598220030058611,9.049114723476961,7.475339236566737,2020-04-12,82.41
11226,48,6,1985.1986360312112,2722.2338193387873,3026.1383463773714,6738.0540705507165,655.3682982816379,2407.692828311855,1946.703572895212,Flatbush/Prospect Lefferts Gardens,2845.0,2922.29,97355.08,307.0,315.34,8.76,31726,BK,7.953318346560431,5.726847747587197,10.804347826086955,11.0,3.1907804358456633,1.9456521739130437,2.0,0.9762467985880742,1.815217391304348,2.0,0.9713403883417436,3.760869565217391,4.0,1.1894182271444915,6.6435472739820565,6.857142857142857,5.506558958348277,4.375258799171843,5.357142857142858,5.899393708832871,11.0188060731539,11.77777777777778,10.699437723401228,67.52717391304348,68.75,19.942377724035396,67.21688448930297,68.40277777777777,16.71787144281442,62.68115942028986,66.66666666666667,19.823637119074853,23740.465542783735,34416.72725499922,37.36475730291241,0.063365489,2.54,60896.0,13601.0,64136.0,15360.0,34170.0,5422.0,8511.0,57,1764.0,10.439103345109338,8.598220030058611,9.049114723476961,7.475339236566737,2020-04-12,82.41
11234,49,6,2733.850246959271,4712.060719255414,3846.789151625991,6862.068363976002,894.5034576364283,2587.5885394063357,3672.4242622492,Bergen Beach/Flatlands/Marine Park/Mill Basin,2873.0,3054.56,94056.07,196.0,208.39,9.98,28402,BK,7.96311205897929,5.278114659230517,10.767676767676768,11.0,3.0567031820957595,2.1313131313131315,2.0,0.8648046216350369,1.7373737373737377,2.0,1.0059603857362294,3.868686868686869,4.0,1.345032164447095,5.622574955908289,6.222222222222222,5.105003702829879,4.682700016033349,5.0,4.600433426946203,10.305274971941635,12.0,8.909917115393784,67.29797979797979,68.75,19.104394888098497,66.10199214365882,68.75,13.921745492802788,64.47811447811448,66.66666666666667,22.41720274078492,7894.357449316176,31196.14069709599,40.95820390278938,0.130640693,2.8,84116.0,13641.0,40921.0,9795.0,34170.0,5422.0,8511.0,57,1764.0,10.439103345109338,8.598220030058611,9.049114723476961,7.475339236566737,2020-04-12,82.41
11206,59,6,1217.8807137449362,1958.074507087238,2657.405862895489,3604.61939881698,177.84717393259083,908.8703744346842,1510.4532812107286,Williamsburg (South),2183.0,2517.59,86709.93,158.0,182.22,7.06,30714,BK,7.688455356549944,5.062595033026967,10.786666666666669,11.0,3.561404723364588,2.0533333333333332,2.0,0.9711143408801372,1.7733333333333334,2.0,1.1219352649501388,3.826666666666666,4.0,1.398583582070101,6.007619047619047,7.0,5.221048115566233,4.4080423280423275,4.0,5.135742448665539,10.415661375661376,11.428571428571429,9.751123117044886,67.41666666666667,68.75,22.25877952102869,66.2744708994709,67.85714285714286,15.23612987038263,63.77777777777777,66.66666666666667,23.30972636783503,18204.1756134358,26518.007726802025,34.009526541766434,0.086065695,2.76,43065.0,11489.0,19698.0,32979.0,34170.0,5422.0,8511.0,57,1764.0,10.439103345109338,8.598220030058611,9.049114723476961,7.475339236566737,2020-04-12,82.41
10032,63,6,712.2138087862415,905.9083790169566,1222.0890892608718,2448.8861161768955,131.65471041702222,566.442629715262,582.3583616867348,Washington Heights (South),1996.0,3165.69,63051.12,175.0,277.55,8.59,22409,MN,7.59890045687141,5.1647859739235145,9.454545454545457,9.0,3.387141460395074,1.7272727272727273,2.0,1.1037127426019049,0.9090909090909092,1.0,0.9438798074485388,2.636363636363636,3.0,1.2862913567871996,6.558441558441558,7.0,5.6281820570153425,4.128427128427128,4.0,4.611549330571234,10.686868686868689,11.0,9.991571380922526,59.09090909090909,56.25,21.169634127469212,66.69823232323232,67.1875,15.611830282691448,43.939393939393945,50.0,21.43818927978666,18431.497683612954,22824.038957983423,40.93218048112836,0.132078967,2.67,53690.0,9899.0,10803.0,39054.0,34170.0,5422.0,3481.0,108,672.0,10.439103345109338,8.598220030058611,8.15507488781144,6.51025834052315,2020-04-12,82.41
10029,72,6,1283.307003283826,1683.5079262619358,2200.825712180529,4274.671727631204,711.5942224351322,1378.500494179986,1108.5759362928395,East Harlem,2287.0,2923.62,78224.82,213.0,272.29,7.61,29142,MN,7.734996194022781,5.3612921657094255,11.398148148148149,11.0,3.063013648902176,1.75,2.0,1.1117469624025131,1.8240740740740744,2.0,1.075024048448278,3.574074074074074,3.0,1.4022925401974893,7.668577307466196,8.0,5.86481050652351,6.0895061728395055,6.222222222222222,6.899732666127353,13.758083480305702,13.857142857142858,12.187089235203665,71.23842592592592,68.75,19.143835305638603,71.49700543797766,71.65178571428572,19.042326930005725,59.5679012345679,50.0,23.371542336624827,26613.25119084935,32050.611163747668,39.46754397429852,0.085633313,2.26,33801.0,9399.0,23400.0,33471.0,34170.0,5422.0,3481.0,108,672.0,10.439103345109338,8.598220030058611,8.15507488781144,6.51025834052315,2020-04-12,82.41
10025,76,6,562.0413958804963,1257.6627370621673,2497.9542617278757,3349.3467695144345,466.6523404380109,485.0626973300557,1083.5676546049183,Manhattan Valley/Morningside Heights/Upper West Side,1820.0,1986.47,91619.93,181.0,197.56,4.07,44146,MN,7.506591780070841,5.198497031265826,10.440298507462687,11.0,3.0373890499984335,2.0970149253731343,2.0,0.8484342322137288,1.5223880597014925,2.0,1.0810494616357635,3.619402985074627,4.0,1.2553331410540454,7.692489931295902,8.0,4.9704120877096205,6.64321250888415,7.0,5.13544303438687,14.335702440180052,14.0,9.24118346722624,65.2518656716418,68.75,18.98368156249021,72.39953506278133,71.875,14.439349167540994,60.32338308457711,66.66666666666667,20.922219017567425,29792.01313743532,39927.21122610167,41.720864048580864,0.041777977,2.16,99067.0,20720.0,9754.0,21867.0,34170.0,5422.0,3481.0,108,672.0,10.439103345109338,8.598220030058611,8.15507488781144,6.51025834052315,2020-04-12,82.41
10001,84,6,174.03813581261323,603.9301583964005,1608.8223886221322,1535.6347727289408,109.97243788323104,215.86198976094624,463.6762617538324,Chelsea/NoMad/West Chelsea,500.0,1810.74,27613.09,27.0,97.78,4.02,11020,MN,6.214608098422191,3.295836866004329,9.363636363636363,9.5,3.016548872398241,1.9545454545454544,2.0,1.0900971004051374,1.6363636363636365,2.0,1.0486024506776148,3.590909090909091,3.5,1.5934117606447613,4.845598845598846,5.166666666666666,6.958339290975035,5.474747474747475,4.0,6.328727193840617,10.32034632034632,8.944444444444445,12.484265384029516,58.52272727272727,59.375,18.853430452489008,66.12554112554113,63.97569444444444,19.506664662546115,59.84848484848485,58.333333333333336,26.55686267741269,9374.055337393442,11074.164606078524,40.420302783976254,0.041752557,1.79,96787.0,8571.0,1619.0,3925.0,34170.0,5422.0,3481.0,108,672.0,10.439103345109338,8.598220030058611,8.15507488781144,6.51025834052315,2020-04-12,82.41
10002,96,6,914.822738335798,1194.5462878226904,2222.9944276742417,2744.764571111117,458.93402469544947,779.926906845603,676.6353482730786,Chinatown/Lower East Side,1525.0,2024.62,75322.71,160.0,212.42,5.66,26793,MN,7.329749689041512,5.075173815233827,10.446280991735538,11.0,2.401216404322126,1.859504132231405,2.0,1.09776883665587,1.3057851239669422,1.0,1.160768245650351,3.165289256198347,3.0,1.1131569778338886,9.920766102584285,11.0,5.546897068274518,8.563820018365472,9.0,5.249593400362121,18.484586120949757,20.57142857142857,9.8026953670479,65.2892561983471,68.75,15.007602527013278,78.882165813984,82.14285714285714,15.316711511012349,52.75482093663911,50.0,18.552616297231467,28403.201124282055,33733.44153221032,44.62757827943012,0.05887199,2.15,35607.0,14061.0,6645.0,19155.0,34170.0,5422.0,3481.0,108,672.0,10.439103345109338,8.598220030058611,8.15507488781144,6.51025834052315,2020-04-12,82.41
10003,97,6,90.41824055292616,224.6577695179204,934.290067073217,892.1061668458195,68.87261128123197,266.20835862923167,178.99615778139952,East Village/Gramercy/Greenwich Village,763.0,1413.54,53977.81,35.0,64.84,2.68,27764,MN,6.637258031284457,3.5553480614894135,11.0,11.0,3.902661813527945,1.7857142857142858,2.0,1.05090228108783,1.6428571428571428,2.0,1.0818177620697813,3.4285714285714284,3.0,1.3424596091494905,3.412698412698413,5.0,6.46833599204905,3.7392290249433104,5.666666666666666,6.582283904123902,7.1519274376417235,10.333333333333332,12.417017560891791,68.75,68.75,24.39163633454966,61.17488662131519,66.14583333333333,19.401589938893427,57.142857142857146,50.0,22.37432681915817,15015.526856347304,19664.88845663621,38.990248851744795,0.042497384,1.78,129981.0,17347.0,2759.0,4732.0,34170.0,5422.0,3481.0,108,672.0,10.439103345109338,8.598220030058611,8.15507488781144,6.51025834052315,2020-04-12,82.41
10009,98,6,417.84109706472503,854.4903608649747,1509.4528200071811,2045.9489526842517,360.6931808438714,590.469580055728,338.8572518866362,Alphabet City/East Village/Stuyvesant Town-Cooper Village,1011.0,1768.99,57151.12,70.0,122.48,4.08,24633,MN,6.918695219020472,4.248495242049359,10.23076923076923,11.0,3.0042704647952427,2.0,2.0,1.1547005383792517,1.4615384615384617,1.0,1.126601424298216,3.4615384615384617,3.0,1.6132464481796025,2.498168498168498,4.444444444444445,7.680491163058358,0.5433455433455434,-2.2857142857142856,9.10499341522998,3.041514041514042,1.777777777777778,16.559393421119484,63.94230769230769,68.75,18.77669040497027,54.75236568986569,52.77777777777778,25.8740522204992,57.69230769230769,50.0,26.88744080299337,23698.874351202245,29927.695543979236,41.26963998679388,0.055501593,1.96,68220.0,17188.0,4581.0,13476.0,34170.0,5422.0,3481.0,108,672.0,10.439103345109338,8.598220030058611,8.15507488781144,6.51025834052315,2020-04-12,82.41
10004,99,6,0.0,16.034979423868315,44.076726342711,47.75,19.0,11.32,9.0,Financial District,59.0,1985.12,2972.12,1.0,33.65,3.44,1598,MN,4.07753744390572,0.0,10.818181818181818,11.0,3.2501748204729486,1.5454545454545454,2.0,1.0357254813546264,1.6363636363636365,1.0,1.026910636104941,3.1818181818181817,3.0,1.1677484162422844,4.402597402597403,6.0,7.934378357867017,4.3896103896103895,6.0,4.264275381222661,8.792207792207792,11.428571428571429,11.376374307894451,67.61363636363636,68.75,20.31359262795593,63.737824675324674,67.85714285714286,17.77558485608508,53.03030303030303,50.0,19.46247360403807,1419.1148397878258,1695.149001960404,33.93456818721797,0.03595818,1.81,204949.0,1324.0,160.0,193.0,34170.0,5422.0,3481.0,108,672.0,10.439103345109338,8.598220030058611,8.15507488781144,6.51025834052315,2020-04-12,82.41
10005,100,6,11.0,75.6368387760954,96.59427161086576,185.8009655037384,18.048780487804876,0.0,42.316340697814795,Financial District,125.0,1427.39,8757.23,2.0,22.84,3.3,3455,MN,4.8283137373023015,0.6931471805599453,11.105263157894736,11.0,3.510218999848953,1.6842105263157894,2.0,1.0568628408301075,2.0,2.0,1.0,3.6842105263157894,4.0,1.3764944032233706,4.926482873851295,6.0,5.912849827083235,4.959899749373434,6.0,7.008853472481338,9.886382623224728,10.0,12.426689660429632,69.40789473684211,68.75,21.938868749055953,65.44747284878864,65.625,19.416702594421302,61.40350877192983,66.66666666666667,22.941573387056177,4176.107727548187,4602.755529321403,33.74785503734663,0.034903758,1.86,184681.0,3451.0,174.0,529.0,34170.0,5422.0,3481.0,108,672.0,10.439103345109338,8.598220030058611,8.15507488781144,6.51025834052315,2020-04-12,82.41
10007,102,6,3.0,26.489337822671157,154.3918948883851,124.27932829014432,0.0,16.44230769230769,20.45419847328245,TriBeCa,98.0,1401.71,6991.45,3.0,42.91,2.5,3434,MN,4.584967478670572,1.0986122886681098,9.923076923076923,10.0,2.5645512427953308,1.0,1.0,0.816496580927726,1.7692307692307692,2.0,0.7250110520819842,2.769230769230769,3.0,0.7250110520819842,5.1660561660561655,4.571428571428571,5.579621402680862,5.688644688644688,5.333333333333333,7.266330043395517,10.854700854700855,8.88888888888889,12.505978827395015,62.01923076923077,62.5,16.02844526747082,66.96047008547008,63.888888888888886,19.540591917804715,46.15384615384615,50.0,12.08351753469974,1301.202471287241,1606.0589579838957,34.866460801514116,0.025018098,2.34,250001.0,2812.0,623.0,1110.0,34170.0,5422.0,3481.0,108,672.0,10.439103345109338,8.598220030058611,8.15507488781144,6.51025834052315,2020-04-12,82.41
